id,class_number,discipline_id,professor,semester,created_at
fb1d9ebd-41e8-4449-ac4e-2aba54e4f1a3,11,ecda96cd-4188-4866-b6df-538b45ba3424,TIAGO FRANCA MELO DE LIMA(T),2023/2,2024-09-09 01:06:18.723522
20a8cab5-5b5b-4f15-bdbd-f723ee0bf08b,11,482e5b29-3d51-4012-86d4-095205e695a2,DIEGO ZUQUIM GUIMARAES GARCIA(T),2023/2,2024-09-09 01:06:18.723522
bd21b419-8e2f-44f1-a194-f341808b6426,11,2908f3aa-68b6-4df6-b3f1-413ae66f51b8,ROBERTO GOMES RIBEIRO(T),2023/2,2024-09-09 01:06:18.723522
ba4debb6-421f-4d69-a652-177bbb78f5d8,11,22b2c939-8c4d-40fe-b66a-f56aa8addeb5,GILDA APARECIDA DE ASSIS(T),2023/2,2024-09-09 01:06:18.723522
7936fae4-b27a-40e7-88d5-f20b6b8b2181,11,10d786da-7ac5-4dca-abf5-216eea7db1ec,MATHEUS NOHRA HADDAD(T),2023/2,2024-09-09 01:06:18.723522
b271844f-2d0e-4a63-9252-37256d4f978f,11,770ea4d4-774e-40a3-83e3-9c2d63a0929e,MARLON PAOLO LIMA(T+P),2023/2,2024-09-09 01:06:18.723522
9c7d5510-502f-4f53-85a1-fd94722c35f1,11,3c17c5c1-57e9-4910-9b78-002d02aca3b8,,2023/2,2024-09-09 01:06:18.723522
378d2ab9-98c8-43e2-aa26-f212d5a46f19,11,d4b4b93b-5a38-46d9-a3d0-6305da9dcd47,BRUNO CESAR COTA CONCEICAO(T),2023/2,2024-09-09 01:06:18.723522
727894b4-fc40-469f-94a4-112892314005,21,007b15c3-736e-4be7-923b-b9c99215a565,MARLON PAOLO LIMA(T+P),2023/2,2024-09-09 01:06:18.723522
59755756-66f6-420f-8e8b-31dc533bc47d,22,007b15c3-736e-4be7-923b-b9c99215a565,FILIPE NUNES RIBEIRO(T+P),2023/2,2024-09-09 01:06:18.723522
184eeb3f-2b6d-4aed-aa6b-e651d71eb3f3,11,aa3e5f45-9d4f-4be0-be54-1b3a9093f5ed,JANNIELE APARECIDA SOARES ARAUJO(T),2023/2,2024-09-09 01:06:18.723522
30136e11-fb79-4ed4-b5f7-1f5e300e598e,11,200b889d-0b35-4a63-9dec-de0d674b753a,BRUNO RABELLO MONTEIRO(T),2023/2,2024-09-09 01:06:18.723522
7df69954-4cc0-4934-ab8e-5e57f0cc64bf,11,7547e049-786b-4b2a-af01-38e700481d47,BRUNO RABELLO MONTEIRO(T),2023/2,2024-09-09 01:06:18.723522
d4cd5d65-a9a3-496d-b933-8febcfe8e9a8,11,9db6f2f6-6f17-4b34-9232-873b5b891d25,JANNIELE APARECIDA SOARES ARAUJO(T+P),2023/2,2024-09-09 01:06:18.723522
81acad8f-c8c6-4555-8b6c-c0afbf23e6b1,11,22f81f49-f56d-43a9-9461-56cc6ab7d99f,FERNANDO BERNARDES DE OLIVEIRA(T+P),2023/2,2024-09-09 01:06:18.723522
f03f575f-811a-4f3e-b149-c2f58673e659,11,57d2d342-8b63-4253-b556-050328a6a88d,ALEXANDRE MAGNO DE SOUSA(T),2023/2,2024-09-09 01:06:18.723522
426cdefd-61b8-4b3e-9af5-92252b77ff51,11,fa826d5e-6f1d-4d82-9d13-94e32073fd91,TALLES HENRIQUE DE MEDEIROS(T),2023/2,2024-09-09 01:06:18.723522
a435bd5b-253c-41ef-a3f1-16d2ec6a1987,11,13938ce7-fe62-4de6-bb2d-9c7aa147662f,JANNIELE APARECIDA SOARES ARAUJO(T+P),2023/2,2024-09-09 01:06:18.723522
71414e8f-6a14-4382-af37-ed0f8104f4d8,11,117bb790-6b2d-42c1-b585-29c325573d4f,RAFAEL FREDERICO ALEXANDRE(T+P),2023/2,2024-09-09 01:06:18.723522
cbba4887-611d-44fc-b7f9-d3d6f121f7e8,11,7ac0111d-3d78-4270-93b1-bb63360d7551,EDUARDO DA SILVA RIBEIRO(T),2023/2,2024-09-09 01:06:18.723522
f0ffb2fc-6233-40a8-9e72-de0781298ef9,11,a8a9c6ae-f246-48d6-817b-72e7397929a1,TALLES HENRIQUE DE MEDEIROS(T),2023/2,2024-09-09 01:06:18.723522
df8f0834-8052-4c26-85d4-fa16cb1e090c,11,17168a15-86d7-4030-b097-c911d65bac23,GILDA APARECIDA DE ASSIS(T+P),2023/2,2024-09-09 01:06:18.723522
95503dc8-1520-43c5-9cd0-7667516c821c,11,6dacdd46-752a-41d5-9746-382b86ba5c46,,2023/2,2024-09-09 01:06:18.723522
a4a6ef34-dbf4-49c4-987c-eead76aca349,11,85542b6e-ba37-4657-98f2-9d3cac30bbb8,FERNANDO BERNARDES DE OLIVEIRA(T),2023/2,2024-09-09 01:06:18.723522
e26ba75e-be73-4046-b444-00dbae68edbb,11,2af08735-1c69-45e7-8010-66c09e50c631,LUCINEIA SOUZA MAIA(T),2023/2,2024-09-09 01:06:18.723522
15b3df23-1d5f-43f9-9aae-b463d2dc7c0f,11,b9fc343e-bfb0-4093-b697-c3517d141df4,BRUNO CESAR COTA CONCEICAO(T),2023/2,2024-09-09 01:06:18.723522
94d17a88-d7d1-4fca-85c9-b9c053f352ef,11,130138b1-f1c9-4fd0-a3af-a73128826886,CARLOS HENRIQUE GOMES FERREIRA(T),2023/2,2024-09-09 01:06:18.723522
faeaf8f5-3615-439f-a7f0-936d3a00f046,11,e3a66f26-6f3f-4fb9-9d52-3b1fc954f935,ALEXANDRE MAGNO DE SOUSA(P) / BRUNO RABELLO MONTEIRO(P) / EDUARDO DA SILVA RIBEIRO(P) / EULER HORTA MARINHO(P) / FERNANDO BERNARDES DE OLIVEIRA(P) / GEORGE HENRIQUE GODIM DA FONSECA(P) / HELEN DE CASSIA SOUSA DA COSTA LIMA(P) / IGOR MUZETTI PEREIRA(P) / JANNIELE APARECIDA SOARES ARAUJO(P) / RAFAEL FREDERICO ALEXANDRE(P) / THIAGO AUGUSTO DE OLIVEIRA SILVA(P),2023/2,2024-09-09 01:06:18.723522
3c97a9a7-1681-4cdf-8eef-0e449f54661b,11,48c54fc0-d906-4024-ba05-c6bd8f39c0fa,EULER HORTA MARINHO(P) / EVA BESSA SOARES(P) / FERNANDO BERNARDES DE OLIVEIRA(P) / FILIPE NUNES RIBEIRO(P) / GEORGE HENRIQUE GODIM DA FONSECA(P) / GILDA APARECIDA DE ASSIS(P) / HELEN DE CASSIA SOUSA DA COSTA LIMA(P) / IGOR MUZETTI PEREIRA(P) / JANNIELE APARECIDA SOARES ARAUJO(P) / LUCIANA PAULA REIS(P) / LUCINEIA SOUZA MAIA(P) / MATEUS FERREIRA SATLER(P) / RAFAEL FREDERICO ALEXANDRE(P) / ROBERTO GOMES RIBEIRO(P) / SAMUEL SOUZA BRITO(P) / THEO SILVA LINS(P) / TIAGO FRANCA MELO DE LIMA(P),2023/2,2024-09-09 01:06:18.723522
c850282f-1117-462d-b912-2dd3ee10be48,11,c74a8e08-59fb-44ca-a8f8-9e1484452ba2,WENDY YADIRA ERAS HERRERA(T+P),2023/2,2024-09-09 01:06:18.723522
7ea3aa48-0c16-4ef2-a1a2-435693713be8,11,1ecef45b-3188-4e0c-b5d0-0ab382fe23d3,CAIO MEIRA AMARAL DA LUZ(P),2023/2,2024-09-09 01:06:18.723522
3e664c2b-f94e-4a1e-8149-5d06295dc1c3,12,1ecef45b-3188-4e0c-b5d0-0ab382fe23d3,,2023/2,2024-09-09 01:06:18.723522
d196612c-04fd-45bd-9ed0-b6a60b84df51,11,df389f4b-6032-4b27-a28e-5bb876d015cb,MARCIO FELICIANO BRAGA(P),2023/2,2024-09-09 01:06:18.723522
1d2735bb-09d7-498a-a11a-52b2fb4d04a4,12,df389f4b-6032-4b27-a28e-5bb876d015cb,,2023/2,2024-09-09 01:06:18.723522
294ccdbd-f014-4a5a-a6b0-af39272f0f90,11,c71196aa-5435-4494-a2e4-a43a7228e569,JUAN CARLOS GALVIS MANSO(P),2023/2,2024-09-09 01:06:18.723522
ad71615a-d6d7-4c5d-b0e3-f780dadc5954,12,c71196aa-5435-4494-a2e4-a43a7228e569,JUAN CARLOS GALVIS MANSO(P),2023/2,2024-09-09 01:06:18.723522
e647cac6-1534-4dae-9ce2-a70f6b25aa5d,11,8bf50d77-f236-4e04-a327-61931ddcd9c1,EDGARD GREGORY TORRES SARAVIA(P),2023/2,2024-09-09 01:06:18.723522
3d1d90fe-600e-40f0-b23c-4b792faefec4,11,3e21d696-01e7-43c7-9ff0-be14bb9299ff,EDGARD GREGORY TORRES SARAVIA(P),2023/2,2024-09-09 01:06:18.723522
3dd9da7f-3678-418a-a9e4-79379c6605c3,11,b7dd060b-b650-43ab-835b-587ff96f5d5e,WENDY YADIRA ERAS HERRERA(P),2023/2,2024-09-09 01:06:18.723522
b3158190-2875-47a9-8c49-5e2dc96b8e82,11,4c04b993-1c82-49a9-bb60-dcba99d64896,IGOR DIAS NETO DE SOUZA(T+P),2023/2,2024-09-09 01:06:18.723522
9bb76126-2c3f-4bcc-8371-b949e32ef68d,11,54bf7a9e-846e-4ea7-9d26-05515971bc3e,THAINAN SANTOS THEODORO(T),2023/2,2024-09-09 01:06:18.723522
9c0cae38-0e31-4293-872c-93217e7c4009,21,38da18ce-3923-442d-bbf6-cb5511c9cf10,IGOR DIAS NETO DE SOUZA(T+P),2023/2,2024-09-09 01:06:18.723522
fc7eb3df-b187-4d56-b2a1-5e4af59288eb,22,38da18ce-3923-442d-bbf6-cb5511c9cf10,IGOR DIAS NETO DE SOUZA(T+P),2023/2,2024-09-09 01:06:18.723522
f5bd7b3e-c046-469a-9f4a-59cbfbbf92b2,23,38da18ce-3923-442d-bbf6-cb5511c9cf10,THAINAN SANTOS THEODORO(T+P),2023/2,2024-09-09 01:06:18.723522
5bb05a7e-c90b-4d0a-a109-e47a65d12b9b,24,38da18ce-3923-442d-bbf6-cb5511c9cf10,THAINAN SANTOS THEODORO(T+P),2023/2,2024-09-09 01:06:18.723522
c07eaae2-f492-44c1-b32d-81265050d6d8,11,12534744-4f76-4791-92a0-b1fe313de6fb,CARLOS HENRIQUE NOGUEIRA DE RESENDE BARBOSA(T),2023/2,2024-09-09 01:06:18.723522
ec0a6231-a151-47b5-89ef-88136aea74aa,21,57da3453-85a9-4097-a8a2-c8172b937d17,FELIPE EDUARDO MOREIRA COTA(T),2023/2,2024-09-09 01:06:18.723522
12b7b9e5-172d-4292-8acb-00926092f570,22,57da3453-85a9-4097-a8a2-c8172b937d17,FELIPE EDUARDO MOREIRA COTA(T),2023/2,2024-09-09 01:06:18.723522
85ae6b23-619d-46e4-844d-a1b14255994a,11,c9a7a8ce-ee13-42a8-8583-8bff02b94902,CAIO MEIRA AMARAL DA LUZ(T),2023/2,2024-09-09 01:06:18.723522
524ba5cd-e2cf-4a8e-89f2-64963fdbf5eb,11,25e1d51b-d0f6-489b-9f57-c65e1c81668e,ANNY VERLY(T),2023/2,2024-09-09 01:06:18.723522
5ccd2de1-da8d-4ac2-8831-430a9cf0686a,21,23a92ecb-91a9-4470-9be8-3ffd3b3e2517,RENAN FERNANDES BASTOS(T+P),2023/2,2024-09-09 01:06:18.723522
681afa3d-a9a5-4978-bd8d-8e8125d6c81d,22,23a92ecb-91a9-4470-9be8-3ffd3b3e2517,RENAN FERNANDES BASTOS(T+P),2023/2,2024-09-09 01:06:18.723522
48962ff7-dbad-4519-9f32-a9a1c9583f5d,23,23a92ecb-91a9-4470-9be8-3ffd3b3e2517,CAIO MEIRA AMARAL DA LUZ(T+P),2023/2,2024-09-09 01:06:18.723522
e46c8934-3fef-4256-b92e-b1c21b275430,24,23a92ecb-91a9-4470-9be8-3ffd3b3e2517,CAIO MEIRA AMARAL DA LUZ(T+P),2023/2,2024-09-09 01:06:18.723522
099d87c3-af61-46e3-937b-f8b966b53022,11,283ccc8d-60d4-4060-9768-05c26589d0bb,ANNY VERLY(T),2023/2,2024-09-09 01:06:18.723522
fa1ce303-ec36-4e03-9fea-48a1157ecbe7,11,791d67f5-574c-408c-80ba-dc3418c889d9,JUAN CARLOS GALVIS MANSO(T),2023/2,2024-09-09 01:06:18.723522
de0c8bce-6cd1-40f6-826a-febbe7919610,21,e577b965-cdae-4136-a203-aa9eb4da739b,WELBERT ALVES RODRIGUES(T+P),2023/2,2024-09-09 01:06:18.723522
1a7bbfea-999a-4dac-91fe-3a3ff703c180,22,e577b965-cdae-4136-a203-aa9eb4da739b,,2023/2,2024-09-09 01:06:18.723522
0c77cc3d-b0cb-4898-97fb-65f047e75b06,23,e577b965-cdae-4136-a203-aa9eb4da739b,WELBERT ALVES RODRIGUES(T+P),2023/2,2024-09-09 01:06:18.723522
160c94fd-6bea-492d-8374-c92398d6d86b,21,19737aee-dea7-4f72-8c9d-0575365fa50e,GLAUCO FERREIRA GAZEL YARED(T+P),2023/2,2024-09-09 01:06:18.723522
d6d7c478-257d-4d2e-9b89-65e9f9adf739,22,19737aee-dea7-4f72-8c9d-0575365fa50e,GLAUCO FERREIRA GAZEL YARED(T+P),2023/2,2024-09-09 01:06:18.723522
fe131b0e-8e66-4477-b96f-83c4cd9c2b54,23,19737aee-dea7-4f72-8c9d-0575365fa50e,GLAUCO FERREIRA GAZEL YARED(T+P),2023/2,2024-09-09 01:06:18.723522
2eb6531a-c7b9-4fdb-a3fa-b87121d705d5,11,33b4f394-fb94-4bed-b9a1-02f092875620,FRANCISCO RICARDO ABRANTES COUY BARACHO(T+P),2023/2,2024-09-09 01:06:18.723522
86c2a55a-038e-4964-a7b2-714d8aba6a4c,11,559beabd-1f2f-4215-949c-73837118cb26,MARCIO FELICIANO BRAGA(T),2023/2,2024-09-09 01:06:18.723522
4a1aa18a-4c48-4def-8320-ba143f8f707b,11,b46a9283-3a72-47b5-bd91-48e138547891,EDGARD GREGORY TORRES SARAVIA(T),2023/2,2024-09-09 01:06:18.723522
5e254d7c-a509-4c4d-a756-f03541fab9a4,11,c9ede117-61d7-4331-b5a6-895459bbdfdc,EDGARD GREGORY TORRES SARAVIA(T),2023/2,2024-09-09 01:06:18.723522
225e9955-c7c4-4bd0-afe5-b80537469d7a,11,072fe895-d980-4e08-97f4-75f1f070e4f9,WILINGTHON GUERRA ZVIETCOVICH(T),2023/2,2024-09-09 01:06:18.723522
6540d391-f652-49df-a2b4-f77c1ebb4f15,21,25754200-268b-4c14-9788-fd37c348aef4,MARCELO MOREIRA TIAGO(T+P),2023/2,2024-09-09 01:06:18.723522
19bb5498-ca08-4490-83f0-7d3052d0a7fb,22,25754200-268b-4c14-9788-fd37c348aef4,MARCELO MOREIRA TIAGO(T+P),2023/2,2024-09-09 01:06:18.723522
dd2aed3b-3dc5-47e1-af7d-e6738c03d5eb,23,25754200-268b-4c14-9788-fd37c348aef4,,2023/2,2024-09-09 01:06:18.723522
b4d3be25-21e1-49e2-9cb0-2f8631890278,11,0a919058-771e-46dd-ab8f-4447273e69cc,THAINAN SANTOS THEODORO(T+P),2023/2,2024-09-09 01:06:18.723522
a2bb0043-b7bd-467f-91c2-986ada5eb39c,21,978349b2-7719-482a-ace9-06d45b208ff8,MYLENA CRUZINHA DA SILVA(T+P),2023/2,2024-09-09 01:06:18.723522
96194a0b-2f58-4b01-9bbf-132d90d3982d,22,978349b2-7719-482a-ace9-06d45b208ff8,MYLENA CRUZINHA DA SILVA(T+P),2023/2,2024-09-09 01:06:18.723522
1f5b7d24-4604-40c4-99ad-787d3a3441a9,11,2fc1983f-408e-47a5-941d-e3bbe0848b63,CARLOS HENRIQUE NOGUEIRA DE RESENDE BARBOSA(T),2023/2,2024-09-09 01:06:18.723522
7f73fcf7-1fc9-4efa-91a4-137498853763,11,476c519b-57e7-43dd-9cf7-483079cbfb5e,CARLOS HENRIQUE DA SILVA(T+P),2023/2,2024-09-09 01:06:18.723522
87496396-6e6f-45e6-8461-7c431f711ab8,11,1698801b-ab64-4740-ad79-9c09a8e2e137,FRANCISCO RICARDO ABRANTES COUY BARACHO(T),2023/2,2024-09-09 01:06:18.723522
bbda75d7-271a-44d6-a6ea-317b16275683,11,625f6936-3591-4a5c-aec9-b23eca3241ef,MARCIO FELICIANO BRAGA(P) / PEDRO ARTHUR BESSA LEAO(P),2023/2,2024-09-09 01:06:18.723522
ec7efeee-fecf-481e-9c15-23281824e232,12,625f6936-3591-4a5c-aec9-b23eca3241ef,WILINGTHON GUERRA ZVIETCOVICH(P),2023/2,2024-09-09 01:06:18.723522
232c96bb-b86c-4f6f-bad5-a893856288b5,11,8a23b693-3318-47df-a141-294253401ab0,WENDY YADIRA ERAS HERRERA(T),2023/2,2024-09-09 01:06:18.723522
fab7024b-0f9d-41fa-959b-1dd1fbfdf914,11,b64c3f77-7100-4eac-bbdc-eec7e067f6c7,WILINGTHON GUERRA ZVIETCOVICH(T),2023/2,2024-09-09 01:06:18.723522
f241a185-07e7-4648-91d1-22699853ebbd,11,ad94a504-f407-4698-ba39-942eb0939730,CAIO MEIRA AMARAL DA LUZ(T),2023/2,2024-09-09 01:06:18.723522
afe92507-6c14-405a-9959-80408a1836fb,11,a165a868-642c-43ab-a94c-a07aa03394ad,PEDRO ARTHUR BESSA LEAO(T+P),2023/2,2024-09-09 01:06:18.723522
19dc0d67-05a8-4633-82c1-ca448132de0a,11,a2788423-0861-47ae-b876-0a1920189222,MARCIO FELICIANO BRAGA(T+P),2023/2,2024-09-09 01:06:18.723522
254ac8a7-6a08-460c-a312-40c42fe3b53f,11,6b3bbb39-e322-4ed8-acf7-c43c08da9340,ANNY VERLY(T+P),2023/2,2024-09-09 01:06:18.723522
e6738e34-7446-4b28-b87d-5b329744a9d7,11,85255ec4-fb1d-4e6d-aac7-710d742cc13d,FRANCISCO RICARDO ABRANTES COUY BARACHO(T),2023/2,2024-09-09 01:06:18.723522
1b746d92-f955-41b6-9276-ff3b67f3e143,11,3d2d8d9a-71b2-4a42-981b-123995703244,CARLOS HENRIQUE NOGUEIRA DE RESENDE BARBOSA(T),2023/2,2024-09-09 01:06:18.723522
5ae22a0e-30fb-4656-a1b8-0b218782c827,11,043c2d74-67a4-4305-922c-d0961d14c2ce,CARLOS HENRIQUE DA SILVA(T+P),2023/2,2024-09-09 01:06:18.723522
fcc43cb8-afe1-419b-aac6-6b0bf40fe80f,11,63243ed7-9c1e-4b4b-9a11-ea8981703ce6,JUAN CARLOS GALVIS MANSO(T),2023/2,2024-09-09 01:06:18.723522
07a8c617-16d7-4ad6-b324-8110403fd281,11,da7345b2-4337-49b0-9cc1-6041aa30b558,RENAN FERNANDES BASTOS(T),2023/2,2024-09-09 01:06:18.723522
5998ef08-2a29-4f34-8ba8-f875029219e4,11,75e0a9f6-194a-46d4-8f82-bbc40680f4eb,EDGARD GREGORY TORRES SARAVIA(T),2023/2,2024-09-09 01:06:18.723522
21c97908-0978-4e23-afab-ce6430f81fb3,11,f4cd7992-3aa3-4e72-a2ff-0c0d7b3add8e,MYLENA CRUZINHA DA SILVA(T+P),2023/2,2024-09-09 01:06:18.723522
8b2a0639-8ae6-4dba-8a14-f980eeacb332,11,787b1b3c-6df5-4485-8b73-ad54bdafca75,GLAUCO FERREIRA GAZEL YARED(T+P),2023/2,2024-09-09 01:06:18.723522
29a8d33e-890f-460d-8814-3b2bc9a6a299,11,e50a6bd9-cb5a-47f8-9ecf-a648fc7ac84e,PEDRO ARTHUR BESSA LEAO(T+P),2023/2,2024-09-09 01:06:18.723522
ffeefd38-2185-40f5-a0af-9a4ce28d8132,11,17c60792-e5b7-4239-8ce6-02ad741052ab,MARCELO MOREIRA TIAGO(P),2023/2,2024-09-09 01:06:18.723522
e53329fa-92f7-40d0-aa62-e068550548e6,11,dcf8ba72-651d-4a4f-ac13-ec9f802efdde,,2023/2,2024-09-09 01:06:18.723522
c730c188-04cb-4ff4-8a98-d748155b00c1,11,61b7807e-3913-4f1a-a4b0-7a780749ebea,FREDERICO CESAR DE VASCONCELOS GOMES(T),2023/2,2024-09-09 01:06:18.723522
3daf83e2-636f-4b31-9a79-1a7f3a0189a7,11,e3e08a64-57d2-47cc-84f1-7b317ce96a48,CINTHIA VERSIANI SCOTT VARELLA(T),2023/2,2024-09-09 01:06:18.723522
1c8bea94-fdcd-4c7b-a8b2-cf2167d4095e,11,3ed08075-9192-4e79-8658-2b35cf4abc16,THIAGO AUGUSTO DE OLIVEIRA SILVA(T+P),2023/2,2024-09-09 01:06:18.723522
86357a52-8b0f-4a32-8bdd-69b184957ce3,11,ab612746-af90-49ae-9110-8709d581c018,WAGNER RAGI CURI FILHO(T),2023/2,2024-09-09 01:06:18.723522
a5e977da-b6d2-4e2c-b375-986619117e84,11,2fd1160f-0f3c-4c08-9785-be06881c3061,PAGANINI BARCELLOS DE OLIVEIRA(T),2023/2,2024-09-09 01:06:18.723522
2cd45970-d730-4868-a8e1-4ef68c8876f1,11,8380ce18-40a5-4b08-aef6-37f231e258ed,ALINE MARA ALVES SOARES(T),2023/2,2024-09-09 01:06:18.723522
157bec2d-2f50-4722-92db-f99e6a6c359a,11,924afcd0-8301-498f-a421-6e7dd6ee75e7,EVA BESSA SOARES(T),2023/2,2024-09-09 01:06:18.723522
3c3466f6-96b6-486e-9a49-98019ffeda46,11,a0006c8c-40f9-47ec-9a80-31e222702346,CLARISSA BARROS DA CRUZ(T),2023/2,2024-09-09 01:06:18.723522
ad95bb17-a641-45ba-9555-ea5ab92c83a1,11,22c5f6fd-a37a-4caa-9802-29ecb35fb448,MARCO TULIO DOMINGUES COSTA(T),2023/2,2024-09-09 01:06:18.723522
7d737e5c-eade-4e2c-a501-1c4241da6ff2,11,54e97539-140f-4649-b1c7-e2c4a910d3f9,ALINE MARA ALVES SOARES(T),2023/2,2024-09-09 01:06:18.723522
50950f92-62f2-4f35-9669-c69dd4a69b52,11,6311e4c8-97f7-4655-b7e7-4cbb04dffa3d,EVA BESSA SOARES(T),2023/2,2024-09-09 01:06:18.723522
b4f51b19-39b5-43e1-b573-1f4393f22110,11,b69885b2-8638-47c0-9912-b0a55de1f8f2,GILBERTO DE MIRANDA JUNIOR(T),2023/2,2024-09-09 01:06:18.723522
be2dd31f-f945-48cd-afd0-ecd35de441c5,11,59f3ed55-9ad9-4e12-888c-592cee68100c,CINTHIA VERSIANI SCOTT VARELLA(T),2023/2,2024-09-09 01:06:18.723522
6b5c1b1f-8f85-4d43-87d7-4704736c37d0,11,f5530a2f-df6d-43ff-a056-bb91d8f417bf,MARESSA NUNES RIBEIRO TAVARES(T),2023/2,2024-09-09 01:06:18.723522
c47f6db8-a4e1-4b9a-8e74-463e0ad4d0cc,11,2c2b1929-1a27-4299-8751-217f390d801c,CINTHIA VERSIANI SCOTT VARELLA(T),2023/2,2024-09-09 01:06:18.723522
d52525e8-ed28-48ab-8512-3f10905ca05e,11,329763f4-64cb-4427-8d77-3f63ebe3680d,RAFAEL LUCAS MACHADO PINTO(T+P),2023/2,2024-09-09 01:06:18.723522
45574232-e9b6-4692-9468-615b5bb4e7d8,11,b00c3a75-3700-44a4-bc6c-e1d98013b8ce,MONICA DO AMARAL(T),2023/2,2024-09-09 01:06:18.723522
c5eac864-f280-41a9-847c-6ed9dbd168e2,11,36ae3ac3-b1f7-46e4-a59d-a447036d70ed,SERGIO EVANGELISTA SILVA(T),2023/2,2024-09-09 01:06:18.723522
2d32f1e9-ed6e-4df2-9559-ca05cdc2f450,11,55a17868-d714-4548-a3e2-bcfe6f3ab5ac,MARESSA NUNES RIBEIRO TAVARES(T),2023/2,2024-09-09 01:06:18.723522
e5d572d7-63b7-4c4a-a6e1-73ea0247dfe6,11,c2b92940-b115-4c23-a7e7-d2e8b1a186be,MARESSA NUNES RIBEIRO TAVARES(T),2023/2,2024-09-09 01:06:18.723522
a2c08685-4ac1-49c0-abc6-c298e345b16c,11,cd7796b8-57c7-4266-bfa8-b35adc6cbd13,RITA DE CASSIA OLIVEIRA(T),2023/2,2024-09-09 01:06:18.723522
578c8581-7cb8-440f-b711-b707dbef2368,11,3041ff59-299e-479c-8202-ebd18a75b0e8,PAGANINI BARCELLOS DE OLIVEIRA(T),2023/2,2024-09-09 01:06:18.723522
e1a5f995-3e90-47ca-a544-654e095b16bd,11,95dda4f7-a2a1-4288-89f0-5297b301add4,CARLA DANIELLE ARAUJO COSTA(T),2023/2,2024-09-09 01:06:18.723522
f1da21f8-b08b-4aa3-b227-7ce56c694f47,11,81fd03f4-7b08-42a1-b565-0678974dff5a,ALEXANDRE XAVIER MARTINS(T+P),2023/2,2024-09-09 01:06:18.723522
24d6727a-3b1d-49e7-b8bb-567054a965eb,11,11b9af46-f46c-4a8a-b3aa-c7df4ccda65b,ALINE MARA ALVES SOARES(T),2023/2,2024-09-09 01:06:18.723522
9eec0c9f-29b4-4836-8413-9bdf97fb5ba0,11,0ada42d2-887d-4bf4-a49f-6769834ebcc3,MARCO TULIO DOMINGUES COSTA(T),2023/2,2024-09-09 01:06:18.723522
e383c95b-4466-4df7-beba-e1b47ad66ee8,11,1319be86-53b7-4a52-ae52-df3b36ecbe78,WAGNER RAGI CURI FILHO(T),2023/2,2024-09-09 01:06:18.723522
4c8b3e4a-fb61-4853-9ed2-a9e331575058,11,e822e621-bc58-45a8-aa77-1fc9a9e4f862,MARCO TULIO DOMINGUES COSTA(T+P),2023/2,2024-09-09 01:06:18.723522
cc207c4f-9212-426a-9b6f-1c7f3530f0e8,11,49e9540b-a73d-4c8e-910e-ebef639a0c71,MONICA DO AMARAL(T+P),2023/2,2024-09-09 01:06:18.723522
a52f65b1-f9b7-4d61-8fb5-e00a6d738e18,11,3e05cf13-79f1-4116-bdc0-cceeb214153c,CARLA DANIELLE ARAUJO COSTA(T+P),2023/2,2024-09-09 01:06:18.723522
207b7e6d-582e-4dbd-81b3-ef1ef43e70dd,11,6429a82e-ea06-41d1-b7dc-fca0a35f8922,GILBERTO DE MIRANDA JUNIOR(T+P),2023/2,2024-09-09 01:06:18.723522
2559e294-6cbb-4e87-af6f-1f1ca35b4cb2,11,552171ab-11db-4508-816e-a7857ebe670d,THIAGO AUGUSTO DE OLIVEIRA SILVA(T+P),2023/2,2024-09-09 01:06:18.723522
5611cf57-8a61-47a4-80a4-5771dc9ad7f9,11,7f29add0-5b13-4165-ad5d-0657bb08f936,CARLA DANIELLE ARAUJO COSTA(T),2023/2,2024-09-09 01:06:18.723522
52db9828-0865-43fa-b5ab-5cf0a87082ef,11,79170b73-33c1-40c9-b3e1-efa513b8ffb3,RITA DE CASSIA OLIVEIRA(T),2023/2,2024-09-09 01:06:18.723522
1dc007c3-8f60-48bc-9e52-9ce92edf8148,11,2791ea37-ef2d-4944-a78c-9a5f107c6983,CLARISSA BARROS DA CRUZ(T),2023/2,2024-09-09 01:06:18.723522
e955ae85-24ff-493f-be5d-6c832b0d0cde,11,10c4fec7-72ae-48a4-bda8-525ebcec377d,FREDERICO CESAR DE VASCONCELOS GOMES(T),2023/2,2024-09-09 01:06:18.723522
e837532e-68ba-4173-b684-ae831004314d,11,e72529ea-a0b4-4498-bcd9-9a2cd056735a,ALEXANDRE XAVIER MARTINS(T+P),2023/2,2024-09-09 01:06:18.723522
0a9f70f4-0466-4499-981f-4a216ea6ed46,11,e293925f-bb1e-4cce-9dd0-e9b1b8203ea3,,2023/2,2024-09-09 01:06:18.723522
eb2fc2dc-43c1-4810-a2d8-43b815f76b96,11,f811a185-09a8-489f-8709-60be2f13d7c5,MONICA DO AMARAL(T+P),2023/2,2024-09-09 01:06:18.723522
899549ab-c3a8-4135-947a-ba0d164fd4be,11,f5499d80-e5ea-4dd2-b551-aeb28fe6ce70,RAFAEL LUCAS MACHADO PINTO(T+P),2023/2,2024-09-09 01:06:18.723522
887cd585-0adb-4b58-9ae7-7d3eb4e835c1,181,282b6e97-7890-4b5e-b613-8ce784963c1e,INACIO ANDRADE SILVA(T+P) / MARTA BERTIN(T+P),2023/2,2024-09-09 01:06:18.723522
